,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
SA,0.51748633,0.52133197,0.5165029,0.5464641,0.5519774,0.53453374,0.5388471,0.55829906,0.5737247,0.5932914,0.5954546,0.585213,0.5497175
SG,0.39534885,0.4080904,0.39889678,0.3845761,0.38893345,0.37061727,0.36129838,0.36385256,0.37655678,0.3901941,0.3985348,0.3935138,0.37362638
SB,0.8603989,0.88435376,0.8487713,0.82246375,0.7385621,0.7125,0.7099567,0.69008267,0.67391306,0.6482214,0.6433333,0.6594203,0.68774706
KR,0.4385965,0.4043724,0.39418685,0.4212963,0.3902439,0.36988285,0.3935743,0.40176803,0.41734418,0.41403192,0.3937578,0.425,0.39240846
TW,0.45168456,0.44098392,0.44951397,0.42957044,0.40959042,0.4161797,0.4147105,0.41818947,0.4221328,0.4423338,0.4889423,0.45917472,0.43348983
TH,0.67758983,0.654321,0.6942296,0.7492492,0.731444,0.6847034,0.65806454,0.63184804,0.66554624,0.5769231,0.5914634,0.5836102,0.56367666
TO,0.85620916,0.9140625,0.8622449,0.82857144,0.7205882,0.7421875,0.7124183,0.7750865,0.7368421,0.8681319,0.83006537,0.7908497,0.8104575
VU,0.82608694,0.8161157,0.6672,0.6615385,0.6666667,0.64,0.6753247,0.6942149,0.67193675,0.6789474,0.7047619,0.7719298,0.86764705
WF,0.85714287,0.9375,0.92,0.8095238,0.7619048,0.92,0.8909091,0.9382716,0.8888889,0.89285713,0.9285714,0.8,0.8
AO,0.61308676,0.67591834,0.63257855,0.58658534,0.715873,0.73714286,0.76244664,0.73109794,0.64587736,0.6950067,0.7233468,0.68847793,0.68095237
AR,0.6799557,0.6863905,0.68424034,0.6913319,0.7597598,0.80541104,0.771836,0.72,0.7300945,0.8064516,0.7483871,0.73674244,0.7405303
BJ,0.7948718,0.8767361,0.8505917,0.8183908,0.8129032,0.8277778,0.79831934,0.7949827,0.7619048,0.7072072,0.7031039,0.768254,0.7381916
BR,0.5284153,0.49536133,0.53319,0.5536723,0.61142856,0.64508504,0.6353535,0.6213152,0.6691332,0.6950067,0.6666667,0.6423752,0.63461536
CM,0.684127,0.6666667,0.6641274,0.6769231,0.7083926,0.7229917,0.7097561,0.69375,0.7268848,0.71590906,0.7447447,0.76292336,0.7291667
CV,0.8,0.8165681,0.81333333,0.83006537,0.8484849,0.87603307,0.8636364,0.87603307,0.8666667,0.85714287,0.85714287,0.7878788,0.82051283
CN,0.4187675,0.3838594,0.3566,0.39901823,0.37714776,0.375,0.38652653,0.37622845,0.3843514,0.38366506,0.37050283,0.36166632,0.3555649
CD,0.88461536,0.88429755,0.92561984,0.8974359,0.925,0.92444444,0.84615386,0.8559028,0.84,0.8761905,0.8791209,0.85714287,0.75735295
CG,0.741533,0.73875433,0.65927976,0.66002846,0.7609195,0.76816607,0.7822823,0.7697959,0.73541963,0.73975044,0.75222814,0.67731094,0.69507575
CI,0.5856237,0.6793575,0.6565711,0.654334,0.71153843,0.7199211,0.7439545,0.71814406,0.6987805,0.7210084,0.7,0.75,0.7807882
GQ,0.83625734,0.93359375,0.95555556,0.9485294,0.8695652,0.84917355,0.8804348,0.784,0.8102767,0.8142857,0.81904763,0.877193,0.76449275
GA,0.8005698,0.72543615,0.73370063,0.7348485,0.8103448,0.8341837,0.7815126,0.7908429,0.7870968,0.8433333,0.79347825,0.76,0.75
GM,0.90909094,0.84615386,0.8367347,0.83516484,0.71428573,0.7692308,0.75076926,0.7552,0.88142294,0.7714286,0.6926407,0.8131868,0.8021978
GH,0.67195123,0.67403626,0.64444447,0.6522199,0.7064102,0.71624035,0.70615566,0.72057855,0.70609754,0.675641,0.6936572,0.76806724,0.7478992
